NSE_FO|39164,39164,FINNIFTY24JAN19300PE,,595.9,2024-01-30,19300.0,0.05,40,OPTIDX,PE,NSE_FO
NSE_FO|39165,39165,FINNIFTY24JAN19400CE,,792.7,2024-01-30,19400.0,0.05,40,OPTIDX,CE,NSE_FO
NSE_FO|39185,39185,FINNIFTY24JAN19400PE,,642.45,2024-01-30,19400.0,0.05,40,OPTIDX,PE,NSE_FO
NSE_FO|39186,39186,FINNIFTY24JAN19500CE,,743.1,2024-01-30,19500.0,0.05,40,OPTIDX,CE,NSE_FO
NSE_FO|39191,39191,FINNIFTY24JAN19500PE,,27.85,2024-01-30,19500.0,0.05,40,OPTIDX,PE,NSE_FO
NSE_FO|39203,39203,FINNIFTY24JAN19600CE,,695.8,2024-01-30,19600.0,0.05,40,OPTIDX,CE,NSE_FO
NSE_FO|39209,39209,FINNIFTY24JAN19600PE,,742.0,2024-01-30,19600.0,0.05,40,OPTIDX,PE,NSE_FO
NSE_FO|39211,39211,FINNIFTY24JAN19700CE,,650.55,2024-01-30,19700.0,0.05,40,OPTIDX,CE,NSE_FO
NSE_FO|39214,39214,FINNIFTY24JAN19700PE,,38.0,2024-01-30,19700.0,0.05,40,OPTIDX,PE,NSE_FO
NSE_FO|39219,39219,FINNIFTY24JAN19800CE,,607.45,2024-01-30,19800.0,0.05,40,OPTIDX,CE,NSE_FO
NSE_FO|39238,39238,FINNIFTY24JAN19800PE,,49.0,2024-01-30,19800.0,0.05,40,OPTIDX,PE,NSE_FO
NSE_FO|39240,39240,FINNIFTY24JAN19900CE,,566.45,2024-01-30,19900.0,0.05,40,OPTIDX,CE,NSE_FO
NSE_FO|39245,39245,FINNIFTY24JAN19900PE,,907.3,2024-01-30,19900.0,0.05,40,OPTIDX,PE,NSE_FO
NSE_FO|39249,39249,FINNIFTY24JAN20000CE,,527.45,2024-01-30,20000.0,0.05,40,OPTIDX,CE,NSE_FO
NSE_FO|39251,39251,FINNIFTY24JAN20000PE,,50.0,2024-01-30,20000.0,0.05,40,OPTIDX,PE,NSE_FO
NSE_FO|39258,39258,FINNIFTY24JAN20100CE,,490.45,2024-01-30,20100.0,0.05,40,OPTIDX,CE,NSE_FO
NSE_FO|39259,39259,FINNIFTY24JAN20100PE,,1027.8,2024-01-30,20100.0,0.05,40,OPTIDX,PE,NSE_FO
NSE_FO|39260,39260,FINNIFTY24JAN20200CE,,455.45,2024-01-30,20200.0,0.05,40,OPTIDX,CE,NSE_FO
NSE_FO|39261,39261,FINNIFTY24JAN20200PE,,1091.0,2024-01-30,20200.0,0.05,40,OPTIDX,PE,NSE_FO
NSE_FO|39262,39262,FINNIFTY24JAN20300CE,,422.35,2024-01-30,20300.0,0.05,40,OPTIDX,CE,NSE_FO
NSE_FO|39263,39263,FINNIFTY24JAN20300PE,,1156.1,2024-01-30,20300.0,0.05,40,OPTIDX,PE,NSE_FO
NSE_FO|39278,39278,FINNIFTY24JAN20400CE,,391.1,2024-01-30,20400.0,0.05,40,OPTIDX,CE,NSE_FO
NSE_FO|39283,39283,FINNIFTY24JAN20400PE,,1223.1,2024-01-30,20400.0,0.05,40,OPTIDX,PE,NSE_FO
NSE_FO|39285,39285,FINNIFTY24JAN20500CE,,361.7,2024-01-30,20500.0,0.05,40,OPTIDX,CE,NSE_FO
NSE_FO|39286,39286,FINNIFTY24JAN20500PE,,121.0,2024-01-30,20500.0,0.05,40,OPTIDX,PE,NSE_FO
NSE_FO|39294,39294,FINNIFTY24JAN20600CE,,334.0,2024-01-30,20600.0,0.05,40,OPTIDX,CE,NSE_FO
NSE_FO|39295,39295,FINNIFTY24JAN20600PE,,1362.4,2024-01-30,20600.0,0.05,40,OPTIDX,PE,NSE_FO
NSE_FO|39306,39306,FINNIFTY24JAN20700CE,,308.0,2024-01-30,20700.0,0.05,40,OPTIDX,CE,NSE_FO
NSE_FO|39308,39308,FINNIFTY24JAN20700PE,,1434.65,2024-01-30,20700.0,0.05,40,OPTIDX,PE,NSE_FO
NSE_FO|39314,39314,FINNIFTY24JAN20800CE,,284.65,2024-01-30,20800.0,0.05,40,OPTIDX,CE,NSE_FO
NSE_FO|39315,39315,FINNIFTY24JAN20800PE,,1509.5,2024-01-30,20800.0,0.05,40,OPTIDX,PE,NSE_FO
NSE_FO|39320,39320,FINNIFTY24JAN20900CE,,261.2,2024-01-30,20900.0,0.05,40,OPTIDX,CE,NSE_FO
NSE_FO|39321,39321,FINNIFTY24JAN20900PE,,1584.3,2024-01-30,20900.0,0.05,40,OPTIDX,PE,NSE_FO
NSE_FO|39325,39325,FINNIFTY24JAN21000CE,,648.0,2024-01-30,21000.0,0.05,40,OPTIDX,CE,NSE_FO
NSE_FO|39326,39326,FINNIFTY24JAN21000PE,,244.95,2024-01-30,21000.0,0.05,40,OPTIDX,PE,NSE_FO
NSE_FO|39328,39328,FINNIFTY24JAN21100CE,,220.1,2024-01-30,21100.0,0.05,40,OPTIDX,CE,NSE_FO
NSE_FO|39338,39338,FINNIFTY24JAN21100PE,,1739.6,2024-01-30,21100.0,0.05,40,OPTIDX,PE,NSE_FO
NSE_FO|39339,39339,FINNIFTY24JAN21200CE,,450.0,2024-01-30,21200.0,0.05,40,OPTIDX,CE,NSE_FO
NSE_FO|39340,39340,FINNIFTY24JAN21200PE,,366.0,2024-01-30,21200.0,0.05,40,OPTIDX,PE,NSE_FO
NSE_FO|39341,39341,BANKNIFTY23DEC49900CE,,3.25,2023-12-28,49900.0,0.05,15,OPTIDX,CE,NSE_FO
NSE_FO|39342,39342,BANKNIFTY23DEC49900PE,,2129.45,2023-12-28,49900.0,0.05,15,OPTIDX,PE,NSE_FO
NSE_FO|39343,39343,FINNIFTY24JAN21300CE,,450.1,2024-01-30,21300.0,0.05,40,OPTIDX,CE,NSE_FO
NSE_FO|39347,39347,FINNIFTY24JAN21300PE,,396.25,2024-01-30,21300.0,0.05,40,OPTIDX,PE,NSE_FO
NSE_FO|39348,39348,FINNIFTY24JAN21400CE,,297.55,2024-01-30,21400.0,0.05,40,OPTIDX,CE,NSE_FO
